virksomhedsRegistreringsId,ejerkreds_aktiv_92,ejerkreds_aktiv_94,virksomhedsoplysninger_21,virksomhedsoplysninger_22,virksomhedsoplysninger_25,virksomhedsoplysninger_24,virksomhedsoplysninger_23,virksomhedsoplysninger_20,ejerkreds_aktiv_10,ejerkreds_aktiv_31,ejerkreds_aktiv_96,ejerkreds_aktiv_47,ejerkreds_aktiv_12,ejerkreds_aktiv_48,ejerkreds_aktiv_50,ejerkreds_aktiv_49,ejerkreds_aktiv_1,ejerkreds_aktiv_130,ejerkreds_aktiv_129,ejerkreds_aktiv_128,ejerkreds_aktiv_127,ejerkreds_aktiv_6,ejerkreds_aktiv_25,ejerkreds_aktiv_26,ejerkreds_aktiv_80,ejerkreds_aktiv_102,ejerkreds_aktiv_78,ejerkreds_ny_32,ejerkreds_aktiv_34,virksomhedsoplysninger_55,virksomhedsoplysninger_54,sagsoplysninger_3,ejerkreds_ny_34,sagsoplysninger_2,sagsoplysninger_30,sagsoplysninger_36,target
15883,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,59500000000000e-01","60,71000000000000",-500000.0,0.0,2.0,1.0,4,1,2,2,2,,,,,,,"-25471,0000000000",-25471.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-19,0,2,False
15884,1,0,0.0,"-2,00e+07","-7,0e+06","4,00274468085106e-01","53,77000000000000",-1000000.0,0.0,9.0,82.0,71,4,10,11,9,,,,,,,"-25553,0000000000",-25553.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-14,1,2,True
15885,0,0,0.0,"-5,00e+06","-1,0e+06","2,67471428571429e-01","62,02714285714286",-500000.0,0.0,8.0,2.0,11,2,2,3,1,13.0,0.0,0.0,0.0,0.0,29.0,"-25537,0000000000",-25537.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-30,0,2,True
15886,0,0,,,,,,,0.0,1.0,,2,1,2,2,1,13.0,0.0,0.0,0.0,0.0,11.0,"-25554,0000000000",-25554.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-13,0,2,True
15888,1,1,0.0,"-5,00e+06","-1,0e+06","6,90938888888889e-01","34,80750000000000",-500000.0,-50000.0,23.0,3.0,21,2,5,6,3,25.0,4.0,1.0,0.0,0.0,190.0,"-25553,0000000000",-25553.0,0.0,0.0,0,0.0,0.0,5,10,0,0,0,1,2,True
15890,1,1,0.0,"-5,00e+06","-1,0e+06","5,37623076923077e-01","56,21769230769231",-500000.0,0.0,14.0,3.0,17,2,1,2,1,23.0,1.0,1.0,0.0,0.0,131.0,"-25528,0000000000",-25528.0,1.0,1.0,0,0.0,1.0,0,15,0,1,-39,0,1,False
15891,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,"-25543,0000000000",-25543.0,,,1,,1.0,4,15,0,1,-24,0,1,False
15892,1,1,0.0,"-5,00e+06","-1,0e+06","1,52766666666667e-01","483,90333333333331",0.0,0.0,6.0,,6,2,2,2,1,10.0,0.0,0.0,0.0,0.0,669.0,"-25557,0000000000",-25557.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-10,0,2,True
15893,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,"-25591,0000000000",-25591.0,,,1,,1.0,8,15,0,1,24,0,1,True
15894,1,0,,"-4,50e+07","-1,0e+06","2,40491666666667e-01","60,82083333333333",-500000.0,0.0,5.0,17.0,22,2,6,6,6,13.0,1.0,1.0,0.0,0.0,120.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,8,5,0,1,0,0,1,False
15895,0,0,0.0,"-5,00e+06","-1,0e+06","5,00000000000000e-01","343,28499999999997",0.0,0.0,3.0,1.0,4,2,2,2,2,13.0,0.0,0.0,0.0,0.0,1.0,"-25586,0000000000",-25606.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-1,1,2,True
15896,0,1,-200000.0,"-5,00e+06","-1,0e+06","2,88000000000000e-02","12,86000000000000",-500000.0,0.0,4.0,,4,2,2,2,2,16.0,0.0,0.0,0.0,0.0,97.0,"-25583,0000000000",-25583.0,0.0,0.0,0,0.0,0.0,6,5,0,1,16,0,1,False
15897,0,1,0.0,"-5,00e+06","-1,0e+06","1,64566666666667e-01","101,56333333333333",-500000.0,0.0,4.0,8.0,7,2,4,4,2,,,,,,,"-25559,0000000000",-25559.0,0.0,2.0,0,0.0,0.0,7,10,0,0,0,0,2,True
15898,0,0,0.0,"-5,00e+06","-1,0e+06","1,81366666666667e-01","31,33000000000000",-500000.0,0.0,3.0,3.0,6,2,1,2,1,10.0,0.0,0.0,0.0,0.0,709.0,"-25524,0000000000",-25524.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-1,0,2,False
15899,0,0,0.0,"-5,00e+06","-1,0e+06","5,54250000000000e-01","29,25500000000000",-500000.0,0.0,3.0,3.0,6,2,4,5,4,,,,,,,"-25518,5000000000",-25537.0,0.0,0.0,0,0.0,0.0,6,10,0,0,22,0,2,True
15901,1,1,0.0,"-1,00e+07","-6,0e+06","3,00900000000000e-01","20,51416666666667",-1000000.0,50000.0,27.0,1.0,29,1,5,5,4,30.0,4.0,2.0,0.0,0.0,4.0,"-25543,0000000000",-25543.0,0.0,0.0,0,0.0,0.0,7,10,1,0,-24,0,2,False
15902,1,1,0.0,"-6,50e+07","-1,3e+07","4,18583333333333e-01","121,68047619047618",-5500000.0,0.0,8.0,20.0,22,1,2,2,1,19.0,1.0,1.0,0.0,0.0,15.0,"-25549,0000000000",-25549.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-18,0,2,False
15903,0,0,,,,,,,0.0,2.0,,2,2,1,1,1,13.0,0.0,0.0,0.0,0.0,150.0,"-25417,0000000000",-25417.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,0,2,False
15904,0,0,0.0,"0,00e+00","-1,0e+06","1,00000000000000e+00","3,75000000000000",0.0,0.0,1.0,1.0,3,1,2,2,2,,,,,,,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-1,0,2,False
15905,0,0,0.0,"-5,00e+06","-1,0e+06","2,27150000000000e-01","69,80000000000000",-500000.0,0.0,3.0,5.0,4,2,2,2,2,11.0,0.0,0.0,0.0,0.0,1292.0,"-25578,0000000000",-25578.0,0.0,0.0,0,0.0,0.0,5,5,0,1,11,0,1,False
15906,1,0,0.0,"-5,00e+06","-1,0e+06","2,10461538461538e-01","346,99692307692305",0.0,0.0,12.0,14.0,22,3,7,7,6,5.0,0.0,0.0,0.0,0.0,419.0,"-25820,0000000000",-26336.0,0.0,1.0,0,0.0,0.0,6,10,0,0,-5,0,2,True
15907,1,1,0.0,"-5,00e+06","-1,0e+06","1,96046666666667e-01","276,55000000000001",-500000.0,50000.0,7.0,18.0,18,2,6,6,5,5.0,2.0,1.0,0.0,1.0,37.0,"-25874,0000000000",-26181.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,1,2,True
15909,0,0,0.0,"-5,00e+06","-1,0e+06","8,98000000000000e-02","87,34000000000000",-500000.0,0.0,3.0,,3,3,2,2,2,6.0,0.0,0.0,0.0,0.0,179.0,"-25534,0000000000",-25534.0,0.0,0.0,1,0.0,1.0,5,10,0,0,-30,0,2,False
15910,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,"-25566,0000000000",-25566.0,,,1,,1.0,8,10,0,0,-1,1,2,True
15911,1,1,0.0,"-5,00e+06","-1,0e+06","3,63983333333333e-01","69,24666666666667",-500000.0,0.0,3.0,7.0,9,2,3,4,3,58.0,0.0,0.0,0.0,0.0,259.0,"-25569,5000000000",-25579.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-1,0,2,True
15912,0,0,-200000.0,"-5,00e+06","-1,0e+06","3,07428571428571e-02","29,24428571428572",-500000.0,0.0,6.0,3.0,9,3,1,1,1,13.0,0.0,0.0,0.0,0.0,12.0,"-25431,0000000000",-25431.0,0.0,0.0,0,0.0,0.0,4,5,0,0,-13,0,2,False
15913,0,0,,,,,,,0.0,4.0,,4,2,4,4,4,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,8,5,0,1,0,0,1,False
15914,0,0,0.0,"0,00e+00","-1,0e+06","1,00000000000000e+00","29,38000000000000",0.0,0.0,2.0,1.0,3,2,2,2,2,,,,,,,"-25599,0000000000",-25599.0,0.0,0.0,0,0.0,0.0,4,5,0,1,32,0,1,False
15916,0,0,,,,,,,0.0,1.0,,2,1,1,1,1,,,,,,,"-25380,0000000000",-25380.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-61,0,2,False
15918,1,1,0.0,"-5,00e+06","-1,0e+06","4,47033333333333e-01","385,12666666666667",-500000.0,100000.0,4.0,1.0,6,1,2,2,1,2.0,0.0,0.0,0.0,0.0,1605.0,"-25558,0000000000",-25558.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-9,0,2,True
15920,0,0,0.0,"-5,00e+06","-1,0e+06","1,26212500000000e-01","18,36875000000000",-500000.0,0.0,3.0,8.0,9,1,3,3,3,1.0,0.0,0.0,0.0,0.0,393.0,"-25377,0000000000",-25377.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-159,0,2,False
15922,0,0,,,,,,,0.0,4.0,,5,1,4,4,3,11.0,0.0,0.0,0.0,0.0,559.0,"-25562,0000000000",-25562.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-5,0,2,False
15924,1,0,0.0,"-5,00e+06","-1,0e+06","4,38180000000000e-01","208,03399999999999",-500000.0,0.0,2.0,5.0,7,1,1,2,1,13.0,0.0,0.0,0.0,0.0,487.0,"-25513,0000000000",-25513.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-54,0,2,True
15925,0,0,,,,,,,0.0,4.0,4.0,3,2,2,2,2,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,6,10,0,0,0,0,2,False
15926,1,1,0.0,"-5,00e+06","-1,0e+06","2,31983333333333e-01","155,02333333333334",0.0,100000.0,9.0,3.0,10,3,1,2,1,10.0,0.0,0.0,0.0,0.0,357.0,"-25499,0000000000",-25499.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-68,1,2,False
15927,0,0,0.0,"-5,00e+06","-1,0e+06","2,99575000000000e-01","80,19333333333333",-500000.0,0.0,1.0,,6,1,2,2,2,,,,,,,"-25563,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,0,10,0,0,-4,0,2,False
15929,1,1,0.0,"-1,35e+08","-1,8e+07","2,40443478260870e-01","72,48231884057971",-7000000.0,100000.0,63.0,29.0,81,4,9,11,7,50.0,4.0,1.0,0.0,0.0,27.0,"-25235,0000000000",-25235.0,0.0,0.0,0,0.0,0.0,6,5,0,0,-1,0,2,False
15930,1,1,0.0,"-5,00e+06","-1,0e+06","1,22007692307692e-01","42,64230769230769",-500000.0,0.0,17.0,6.0,16,3,1,3,1,16.0,0.0,0.0,0.0,0.0,154.0,"-25509,0000000000",-25509.0,0.0,0.0,0,0.0,0.0,4,5,0,0,-58,1,2,False
15931,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","100,68000000000001",0.0,0.0,1.0,2.0,4,1,2,2,2,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,5,10,0,0,0,0,2,False
15933,1,1,0.0,"-5,00e+06","-1,0e+06","6,54066666666667e-01","110,92000000000000",-500000.0,0.0,3.0,4.0,4,2,2,2,1,,,,,,,"-25548,0000000000",-25548.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-19,0,2,True
15934,0,0,0.0,"-5,00e+06","-1,0e+06","8,11000000000000e-02","92,17000000000000",-500000.0,0.0,4.0,,3,2,1,1,1,,,,,,,"-25431,0000000000",-25431.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-16,0,2,False
15935,0,0,0.0,"-5,00e+06","-1,0e+06","4,99275000000000e-01","45,61750000000000",-500000.0,0.0,3.0,2.0,6,1,1,1,1,12.0,0.0,0.0,0.0,0.0,350.0,"-25416,0000000000",-25416.0,0.0,0.0,0,0.0,0.0,9,10,0,0,-151,0,2,False
15936,0,0,0.0,"-5,00e+06","-1,0e+06","9,39000000000000e-02","9,96000000000000",-500000.0,0.0,1.0,,5,1,1,2,1,,,,,,,"-25510,0000000000",-25510.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-57,0,2,False
15938,0,0,0.0,"0,00e+00","-1,0e+06","3,33333333333333e-01","148,09000000000000",0.0,0.0,4.0,3.0,7,1,3,3,3,11.0,0.0,0.0,0.0,0.0,418.0,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-2,0,2,False
15941,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,1,,,9,15,0,0,-4,0,2,False
15943,0,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","148,50000000000000",0.0,0.0,3.0,,3,2,2,2,2,11.0,0.0,0.0,0.0,0.0,514.0,"-25567,0000000000",-25567.0,0.0,0.0,0,1.0,0.0,4,5,0,1,0,1,1,False
15944,1,0,0.0,"-5,00e+06","-1,0e+06","2,24140000000000e-01","18,92500000000000",-500000.0,0.0,6.0,5.0,10,2,3,3,3,20.0,0.0,0.0,0.0,0.0,4.0,"-25473,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-4,0,2,False
15945,1,1,0.0,"-5,00e+06","-1,0e+06","7,27462500000000e-01","182,69499999999999",-500000.0,0.0,10.0,14.0,20,2,5,5,4,13.0,0.0,0.0,0.0,0.0,66.0,"-25559,0000000000",-25559.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-8,0,2,True
15946,0,0,0.0,"-5,00e+06","-1,0e+06","8,88600000000000e-01","129,68000000000001",-500000.0,0.0,1.0,1.0,3,1,2,2,1,13.0,0.0,0.0,0.0,0.0,6.0,"-25560,0000000000",-25560.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-7,0,2,True
15947,0,0,,,,,,,0.0,2.0,,3,1,2,3,1,13.0,0.0,0.0,0.0,0.0,18.0,"-25547,0000000000",-25547.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-7,1,2,False
15948,1,0,200000.0,"-5,00e+06","-1,0e+06","2,40775000000000e-01","200,61250000000001",-500000.0,0.0,2.0,3.0,6,1,2,2,2,3.0,0.0,0.0,0.0,0.0,3848.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,0,10,0,0,0,1,2,False
15950,1,1,0.0,"-5,00e+06","-1,0e+06","1,63916666666667e-01","123,18633333333334",-500000.0,0.0,37.0,7.0,39,3,7,7,7,17.0,0.0,0.0,0.0,0.0,14.0,"-25604,0000000000",-25707.0,0.0,0.0,0,0.0,0.0,3,10,0,0,-11,1,2,False
15952,1,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","70,25600000000000",0.0,0.0,5.0,,6,2,2,2,2,3.0,0.0,0.0,0.0,0.0,88.0,"-25400,0000000000",-25400.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-149,0,2,True
15953,0,1,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","302,00000000000000",0.0,0.0,2.0,4.0,3,2,2,2,2,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,6,5,0,1,0,1,1,False
15956,1,1,0.0,"-5,00e+06","-1,0e+06","1,52000000000000e-01","69,00000000000000",-500000.0,0.0,3.0,4.0,9,2,3,3,2,7.0,0.0,0.0,0.0,0.0,2854.0,"-25546,0000000000",-25546.0,0.0,0.0,1,0.0,1.0,9,15,0,1,-21,1,1,False
15957,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","33,67000000000000",0.0,0.0,4.0,1.0,4,2,3,3,3,,,,,,,"-25591,0000000000",-25591.0,0.0,0.0,0,0.0,0.0,5,5,0,1,24,0,1,False
15958,0,0,0.0,"-5,00e+06","-1,0e+06","5,93350000000000e-01","18,46000000000000",-500000.0,0.0,2.0,3.0,5,1,3,3,1,,,,,,,"-25562,0000000000",-25562.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-5,0,2,False
15959,0,0,,,,,,,0.0,1.0,1.0,2,1,2,2,1,,,,,,,"-25556,0000000000",-25556.0,0.0,0.0,0,0.0,0.0,9,10,0,0,-11,1,2,False
15960,0,0,0.0,"-5,00e+06","-1,0e+06","4,95420000000000e-01","72,24800000000000",-500000.0,0.0,2.0,7.0,10,1,4,4,3,13.0,0.0,0.0,0.0,0.0,17.0,"-25545,0000000000",-25545.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-17,0,2,False
15961,0,1,0.0,"-5,00e+06","-1,0e+06","5,65500000000000e-01","50,70000000000000",0.0,0.0,6.0,12.0,5,2,4,4,4,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,5,5,0,1,0,0,1,False
15962,1,0,0.0,"-5,00e+06","-1,0e+06","1,87183333333333e-01","30,97666666666667",-500000.0,0.0,5.0,6.0,10,2,2,3,2,14.0,0.0,0.0,0.0,0.0,912.0,"-25701,0000000000",-25855.0,0.0,1.0,0,0.0,0.0,2,10,0,0,-20,0,2,False
15963,1,1,0.0,"-5,00e+06","-1,0e+06","2,37436065573771e-01","56,06262295081967",-500000.0,50000.0,90.0,12.0,91,6,12,17,12,33.0,0.0,0.0,0.0,0.0,27.0,"-25497,0000000000",-25497.0,0.0,0.0,0,0.0,0.0,6,5,0,0,0,1,2,False
15964,1,0,0.0,"-5,00e+06","-1,0e+06","1,42857142857143e-01","72,18571428571428",0.0,-50000.0,5.0,6.0,10,2,4,4,4,13.0,0.0,0.0,0.0,0.0,5.0,"-25680,0000000000",-25802.0,0.0,0.0,0,1.0,0.0,5,10,0,0,-9,0,2,True
15966,0,1,,,,,,,0.0,2.0,,3,1,3,3,1,,,,,,,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,3,10,0,0,-6,1,2,False
15967,0,0,,,,,,,0.0,2.0,,3,1,2,2,2,,,,,,,"-25385,0000000000",-25385.0,0.0,1.0,0,0.0,0.0,5,10,0,0,-43,1,2,True
15968,1,1,0.0,"-5,00e+06","-1,0e+06","3,22025000000000e-01","87,99500000000000",-500000.0,0.0,3.0,3.0,7,1,2,2,2,13.0,0.0,0.0,0.0,0.0,130.0,"-25437,0000000000",-25437.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-129,0,2,True
15969,0,0,,,,,,,0.0,2.0,,3,1,2,2,1,,,,,,,"-25552,0000000000",-25552.0,0.0,0.0,0,0.0,0.0,5,10,0,0,4,0,2,True
15971,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,79800000000000e-01","14,40000000000000",-500000.0,0.0,3.0,,4,1,3,3,1,12.0,0.0,0.0,0.0,0.0,263.0,"-25555,0000000000",-25555.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-12,0,2,False
15972,1,1,0.0,"-5,00e+06","-1,0e+06","2,34615463917526e-01","43,52310526315789",-500000.0,0.0,155.0,177.0,70,4,25,26,22,13.0,0.0,0.0,0.0,0.0,12.0,"-25555,0000000000",-25555.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-12,0,2,False
15973,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,47260000000000e-01","44,83600000000001",-500000.0,0.0,6.0,,7,1,2,2,1,18.0,0.0,0.0,0.0,0.0,520.0,"-25559,0000000000",-25559.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-8,0,2,False
15974,0,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","392,32999999999998",0.0,0.0,2.0,,3,1,2,2,2,4.0,0.0,0.0,0.0,0.0,159.0,"-25565,0000000000",-25565.0,0.0,1.0,0,0.0,0.0,6,10,0,0,-2,0,2,True
15975,1,1,0.0,"-5,00e+06","-2,0e+06","4,60860000000000e-01","81,89468750000000",-500000.0,100000.0,25.0,27.0,47,3,4,4,4,24.0,1.0,0.0,0.0,0.0,204.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,0,10,0,0,-1,0,2,False
15976,1,0,0.0,"-5,00e+06","-1,0e+06","1,58971428571429e-01","47,22571428571428",-500000.0,0.0,9.0,1.0,11,3,2,2,1,7.0,0.0,0.0,0.0,0.0,203.0,"-25562,0000000000",-25562.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-5,0,2,False
15977,1,1,-200000.0,"-5,00e+06","-3,0e+06","2,97964912280702e-01","25,94357142857143",-500000.0,0.0,81.0,249.0,61,3,18,21,18,26.0,0.0,0.0,0.0,0.0,3.0,"-25621,6666666667",-25739.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-3,0,2,False
15978,0,0,0.0,"-5,00e+06","-1,0e+06","4,90000000000000e-03","17,20000000000000",0.0,0.0,1.0,1.0,3,1,2,2,2,,,,,,,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,0,2,False
15979,1,1,0.0,"-5,00e+06","-1,0e+06","5,81684210526316e-01","68,60026315789473",-500000.0,0.0,20.0,33.0,17,4,7,7,6,14.0,3.0,1.0,0.0,0.0,73.0,"-25547,0000000000",-25562.0,0.0,0.0,0,0.0,0.0,5,5,0,0,-14,0,2,False
15980,0,0,0.0,"-5,00e+06","-1,0e+06","3,08700000000000e-01","120,56000000000000",-500000.0,0.0,2.0,,3,1,1,1,1,2.0,0.0,0.0,0.0,0.0,89.0,"-25429,0000000000",-25429.0,0.0,0.0,0,0.0,0.0,9,10,0,0,-10,0,2,False
15981,1,1,0.0,"-5,00e+06","-1,0e+06","5,55433333333333e-01","82,30000000000000",-500000.0,0.0,7.0,8.0,16,1,5,5,5,10.0,0.0,0.0,0.0,0.0,319.0,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,9,10,0,0,-2,0,2,True
15982,0,0,-200000.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","76,12000000000000",0.0,0.0,1.0,,2,1,2,2,1,13.0,0.0,0.0,0.0,0.0,6.0,"-25560,0000000000",-25560.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-7,0,2,True
15983,1,1,0.0,"-5,00e+06","-1,0e+06","3,92100000000000e-01","82,88500000000001",-500000.0,0.0,3.0,4.0,8,1,2,2,2,12.0,0.0,0.0,0.0,0.0,330.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,1,2,False
15984,1,0,800000.0,"-5,00e+06","-1,0e+06","4,16700000000000e-01","152,00999999999999",-500000.0,300000.0,6.0,,6,2,4,4,4,14.0,0.0,0.0,0.0,0.0,29.0,"-25918,0000000000",-26298.0,0.0,1.0,0,0.0,0.0,4,10,0,0,-29,0,2,True
15985,0,0,0.0,"-5,00e+06","-1,0e+06","1,25600000000000e-01","45,37142857142857",-500000.0,0.0,15.0,23.0,14,2,1,3,1,13.0,0.0,0.0,0.0,0.0,77.0,"-25489,0000000000",-25489.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-78,0,2,False
15986,0,0,0.0,"0,00e+00","-1,0e+06","1,00000000000000e+00","50,80000000000000",0.0,0.0,5.0,1.0,5,3,1,2,1,5.0,0.0,0.0,0.0,0.0,451.0,"-25502,0000000000",-25502.0,0.0,0.0,0,0.0,0.0,4,5,0,1,-65,0,1,False
15987,0,0,-200000.0,"-5,00e+06","-1,0e+06","5,01566666666667e-01","29,13666666666667",-500000.0,0.0,6.0,5.0,7,2,2,3,2,12.0,0.0,0.0,0.0,0.0,314.0,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-2,0,2,False
15988,0,0,0.0,"-5,00e+06","-1,0e+06","1,72000000000000e-02","13,50000000000000",-500000.0,0.0,3.0,1.0,5,1,1,3,1,11.0,0.0,0.0,0.0,0.0,2709.0,"-25500,0000000000",-25500.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-8,0,2,False
15989,0,0,0.0,"-5,00e+06","-1,0e+06","4,40907692307692e-01","26,11692307692308",-500000.0,0.0,9.0,2.0,23,1,5,5,5,12.0,0.0,0.0,0.0,0.0,15.0,"-25470,0000000000",-25470.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-42,0,2,False
15990,1,1,0.0,"-5,00e+06","-1,0e+06","2,69980000000000e-01","74,64200000000000",-500000.0,0.0,4.0,3.0,6,2,2,2,1,11.0,0.0,0.0,0.0,0.0,1449.0,"-25562,0000000000",-25562.0,0.0,0.0,0,0.0,0.0,9,10,0,0,-5,0,2,False
15992,0,1,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","28,32500000000000",0.0,0.0,2.0,1.0,4,1,1,1,1,13.0,0.0,0.0,0.0,0.0,27.0,"-25381,0000000000",-25381.0,0.0,0.0,0,0.0,0.0,3,10,0,0,-5,0,2,False
15994,0,0,0.0,"-5,00e+06","-1,0e+06","2,36825000000000e-01","115,33333333333333",-500000.0,0.0,7.0,9.0,13,2,2,4,2,13.0,0.0,0.0,0.0,0.0,18.0,"-25747,5000000000",-25928.0,0.0,0.0,1,0.0,1.0,5,10,0,0,0,0,2,True
15995,0,0,,,,,,,0.0,3.0,,5,1,4,4,2,13.0,0.0,0.0,0.0,0.0,4.0,"-25563,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-4,0,2,False
15996,1,0,0.0,"-5,00e+06","-1,0e+06","5,17500000000000e-02","29,86666666666667",-500000.0,0.0,8.0,2.0,11,1,2,2,2,13.0,0.0,0.0,0.0,0.0,2.0,"-25416,0000000000",-25416.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-10,0,2,False
15997,0,0,0.0,"-5,00e+06","-1,0e+06","7,09100000000000e-02","24,11400000000000",-500000.0,0.0,4.0,12.0,11,1,2,2,2,12.0,0.0,0.0,0.0,0.0,10.0,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-1,0,2,False
15998,0,0,0.0,"-5,00e+06","-1,0e+06","3,70560000000000e-01","260,54800000000000",0.0,0.0,3.0,,6,2,2,2,2,11.0,0.0,0.0,0.0,0.0,524.0,"-25568,0000000000",-25568.0,0.0,0.0,0,0.0,0.0,4,5,0,1,1,1,1,False
15999,1,1,0.0,"-5,00e+06","-1,0e+06","2,43050000000000e-01","76,44000000000000",-500000.0,0.0,2.0,5.0,9,1,3,3,3,13.0,0.0,0.0,0.0,0.0,635.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-1,0,2,False
16000,1,1,0.0,"-5,00e+06","-1,0e+06","4,83740000000000e-01","112,58600000000000",-500000.0,50000.0,7.0,1.0,8,2,2,2,2,12.0,0.0,0.0,0.0,0.0,360.0,"-25566,0000000000",-25566.0,0.0,1.0,0,0.0,0.0,7,5,0,1,-1,0,1,False
16001,0,1,-200000.0,"-5,00e+06","-1,0e+06","2,04540000000000e-01","28,85800000000000",-500000.0,0.0,7.0,1.0,9,1,1,2,1,2.0,0.0,0.0,0.0,0.0,613.0,"-25356,0000000000",-25356.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-46,0,2,False
16002,0,0,,,,,,,0.0,2.0,,3,1,2,2,2,,,,,,,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-3,0,2,False
16004,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,25200000000000e-01","16,70000000000000",-1000000.0,0.0,3.0,,4,1,2,2,2,1.0,0.0,0.0,0.0,0.0,768.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,2,10,0,0,-1,0,2,True
16005,0,0,0.0,"-5,00e+06","-1,0e+06","2,13800000000000e-01","17,54800000000000",-500000.0,0.0,5.0,,8,1,2,2,2,28.0,0.0,0.0,0.0,0.0,11.0,"-25383,0000000000",-25383.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-184,0,2,False
